fill	x	y	xmin	xmax	ymin	ymax
#FCFCFE	18530	624	18505	18555	599	649
#EFEDF6	17980	24	17955	18005	-1	49
#EEECF6	18080	124	18055	18105	99	149
#FCFCFD	18180	224	18155	18205	199	249
#FBFBFD	18280	324	18255	18305	299	349
#FCF8F8	18380	424	18355	18405	399	449
#F1EFF8	18030	74	18005	18055	49	99
#F7F6FB	18130	174	18105	18155	149	199
#F6F5FA	18230	274	18205	18255	249	299
#FFFEFE	18330	374	18305	18355	349	399
#FCFCFD	18430	474	18405	18455	449	499
#F7EDEB	18480	524	18455	18505	499	549
#FDFBFB	18530	574	18505	18555	549	599
#FDFDFE	18030	24	18005	18055	-1	49
#FCFBFD	18080	74	18055	18105	49	99
#FCFBFD	18130	124	18105	18155	99	149
#FFFFFF	18180	174	18155	18205	149	199
#FFFFFF	18230	224	18205	18255	199	249
#FAF3F2	18280	274	18255	18305	249	299
#FCF8F7	18330	324	18305	18355	299	349
#FCF9F8	18430	424	18405	18455	399	449
#FAF9FC	18480	474	18455	18505	449	499
#FAFAFD	18530	524	18505	18555	499	549
#FBF6F5	18380	374	18355	18405	349	399
#FAFAFD	18580	574	18555	18605	549	599
#FCFCFD	18080	24	18055	18105	-1	49
#F8F7FB	18180	124	18155	18205	99	149
#FFFEFE	18280	224	18255	18305	199	249
#FDFDFE	18380	324	18355	18405	299	349
#F6F5FA	18480	424	18455	18505	399	449
#FAFAFC	18580	524	18555	18605	499	549
#F8F7FB	18130	74	18105	18155	49	99
#FAF9FC	18230	174	18205	18255	149	199
#FFFEFE	18330	274	18305	18355	249	299
#FDF9F9	18430	374	18405	18455	349	399
#FAF9FC	18530	474	18505	18555	449	499
#F9F8FC	18130	24	18105	18155	-1	49
#F6F5FA	18180	74	18155	18205	49	99
#FBFAFD	18230	124	18205	18255	99	149
#F5F4FA	18280	174	18255	18305	149	199
#FAF3F2	18330	224	18305	18355	199	249
#FCF8F8	18380	274	18355	18405	249	299
#F6F5FA	18430	324	18405	18455	299	349
#F8F7FB	18480	374	18455	18505	349	399
#F1EFF8	18530	424	18505	18555	399	449
#F2F0F8	18580	474	18555	18605	449	499
#F0EEF7	18630	524	18605	18655	499	549
#F7F6FB	18180	24	18155	18205	-1	49
#F9F8FC	18280	124	18255	18305	99	149
#FDFBFB	18380	224	18355	18405	199	249
#FEFDFE	18480	324	18455	18505	299	349
#F9F9FC	18230	74	18205	18255	49	99
#FEFEFF	18330	174	18305	18355	149	199
#FEFDFD	18430	274	18405	18455	249	299
#F5F4FA	18530	374	18505	18555	349	399
#FEFDFE	18580	424	18555	18605	399	449
#FDFDFE	18630	474	18605	18655	449	499
#FCF8F8	18230	24	18205	18255	-1	49
#F5F4FA	18280	74	18255	18305	49	99
#F4F3F9	18330	124	18305	18355	99	149
#FEFDFD	18380	174	18355	18405	149	199
#FCF9F8	18430	224	18405	18455	199	249
#F9F9FC	18480	274	18455	18505	249	299
#F5F3F9	18530	324	18505	18555	299	349
#F1EFF8	18580	374	18555	18605	349	399
#ECE9F5	18630	424	18605	18655	399	449
#E4E1F0	18680	474	18655	18705	449	499
#EBE9F4	18280	24	18255	18305	-1	49
#F7F6FB	18380	124	18355	18405	99	149
#FDFBFB	18480	224	18455	18505	199	249
#F7F5FA	18580	324	18555	18605	299	349
#FBFBFD	18680	424	18655	18705	399	449
#F4F3F9	18330	74	18305	18355	49	99
#FBFBFD	18430	174	18405	18455	149	199
#FDFDFE	18530	274	18505	18555	249	299
#FFFFFF	18630	374	18605	18655	349	399
#FFFEFE	18330	24	18305	18355	-1	49
#F6F5FA	18380	74	18355	18405	49	99
#FDFBFA	18430	124	18405	18455	99	149
#FCF8F7	18480	174	18455	18505	149	199
#FFFFFF	18530	224	18505	18555	199	249
#FBFBFD	18580	274	18555	18605	249	299
#F8F7FB	18630	324	18605	18655	299	349
#F7F6FB	18680	374	18655	18705	349	399
#F8F7FB	18730	424	18705	18755	399	449
#F2F0F8	18380	24	18355	18405	-1	49
#FDFCFE	18480	124	18455	18505	99	149
#FDF9F9	18580	224	18555	18605	199	249
#FFFEFE	18680	324	18655	18705	299	349
#F6F5FA	18430	74	18405	18455	49	99
#FEFDFD	18530	174	18505	18555	149	199
#FCFBFD	18630	274	18605	18655	249	299
#FDFCFE	18730	374	18705	18755	349	399
#FDFAFA	18430	24	18405	18455	-1	49
#FAF9FC	18480	74	18455	18505	49	99
#FBFAFD	18530	124	18505	18555	99	149
#FAF9FC	18580	174	18555	18605	149	199
#FEFDFD	18630	224	18605	18655	199	249
#FAFAFD	18680	274	18655	18705	249	299
#F9F8FC	18730	324	18705	18755	299	349
#EEECF6	18780	374	18755	18805	349	399
#FBFBFD	18480	24	18455	18505	-1	49
#FCFCFD	18580	124	18555	18605	99	149
#FEFEFF	18680	224	18655	18705	199	249
#F6F5FA	18780	324	18755	18805	299	349
#F6F5FA	18530	74	18505	18555	49	99
#FFFFFF	18630	174	18605	18655	149	199
#FBFAFD	18730	274	18705	18755	249	299
#F5F3F9	18530	24	18505	18555	-1	49
#FDFCFE	18580	74	18555	18605	49	99
#F8F7FB	18630	124	18605	18655	99	149
#FBFAFD	18680	174	18655	18705	149	199
#FFFFFF	18730	224	18705	18755	199	249
#EDEBF5	18780	274	18755	18805	249	299
#F2F1F8	18830	324	18805	18855	299	349
#F9F9FC	18580	24	18555	18605	-1	49
#FAF4F4	18680	124	18655	18705	99	149
#F9F2F1	18780	224	18755	18805	199	249
#FFFFFF	18630	74	18605	18655	49	99
#FAF2F1	18730	174	18705	18755	149	199
#F9F1F0	18830	274	18805	18855	249	299
#F9F2F1	18630	24	18605	18655	-1	49
#F8F7FB	18680	74	18655	18705	49	99
#F6F5FA	18730	124	18705	18755	99	149
#FBF6F5	18780	174	18755	18805	149	199
#FAFAFC	18830	224	18805	18855	199	249
#FEFDFD	18880	274	18855	18905	249	299
#ECEAF5	18680	24	18655	18705	-1	49
#FCF9F8	18780	124	18755	18805	99	149
#F5E8E7	18880	224	18855	18905	199	249
#FDFCFE	18730	74	18705	18755	49	99
#FBF6F5	18830	174	18805	18855	149	199
#F6F5FA	18730	24	18705	18755	-1	49
#F2F1F8	18780	74	18755	18805	49	99
#FEFDFD	18830	124	18805	18855	99	149
#FAF9FC	18880	174	18855	18905	149	199
#FEFEFE	18930	224	18905	18955	199	249
#EDEAF5	18780	24	18755	18805	-1	49
#FCFBFD	18880	124	18855	18905	99	149
#FAF9FC	18830	74	18805	18855	49	99
#FAF4F4	18930	174	18905	18955	149	199
#EDEBF5	18830	24	18805	18855	-1	49
#F9F9FC	18880	74	18855	18905	49	99
#FAF9FC	18930	124	18905	18955	99	149
#FCF8F8	18980	174	18955	19005	149	199
#F0EEF7	18880	24	18855	18905	-1	49
#FEFCFC	18980	124	18955	19005	99	149
#FFFEFE	18930	74	18905	18955	49	99
#FBFBFD	18930	24	18905	18955	-1	49
#EFECF6	18980	74	18955	19005	49	99
#FEFDFD	19030	124	19005	19055	99	149
#F4F3F9	18980	24	18955	19005	-1	49
#FDFBFB	19030	74	19005	19055	49	99
#F0EDF7	19030	24	19005	19055	-1	49
#FAFAFC	19080	74	19055	19105	49	99
#F3F2F9	19080	24	19055	19105	-1	49
#E9E6F3	19130	24	19105	19155	-1	49
