fill	x	y	xmin	xmax	ymin	ymax
#5E5E5E	4	0	3.875	4.125	-2.5	2.5
#898989	-1.25	5	-1.375	-1.125	2.5	7.5
#8A8A8A	2.25	5	2.125	2.375	2.5	7.5
#919191	4.5	5	4.375	4.625	2.5	7.5
#626262	2.5	0	2.375	2.625	-2.5	2.5
#838383	4.5	0	4.375	4.625	-2.5	2.5
#767676	-4.25	0	-4.375	-4.125	-2.5	2.5
#8D8D8D	-1.75	5	-1.875	-1.625	2.5	7.5
#6F6F6F	4.25	0	4.125	4.375	-2.5	2.5
#8A8A8A	-4.5	0	-4.625	-4.375	-2.5	2.5
#818181	1.5	5	1.375	1.625	2.5	7.5
#BBBBBB	-5	5	-5.125	-4.875	2.5	7.5
#A7A7A7	-1	10	-1.125	-0.875	7.5	12.5
#808080	-1	5	-1.125	-0.875	2.5	7.5
#9B9B9B	3.25	5	3.125	3.375	2.5	7.5
#B7B7B7	-1	15	-1.125	-0.875	12.5	17.5
#898989	1.75	5	1.625	1.875	2.5	7.5
#A6A6A6	-0.25	5	-0.375	-0.125	2.5	7.5
#9D9D9D	4.75	5	4.625	4.875	2.5	7.5
#7B7B7B	1	5	0.875	1.125	2.5	7.5
#818181	1.25	5	1.125	1.375	2.5	7.5
#797979	-0.75	5	-0.875	-0.625	2.5	7.5
#919191	-2	5	-2.125	-1.875	2.5	7.5
#959595	-4.75	5	-4.875	-4.625	2.5	7.5
#969696	2.75	5	2.625	2.875	2.5	7.5
#8C8C8C	2	5	1.875	2.125	2.5	7.5
#B2B2B2	5	5	4.875	5.125	2.5	7.5
#A0A0A0	-0.75	10	-0.875	-0.625	7.5	12.5
#8E8E8E	-1.5	5	-1.625	-1.375	2.5	7.5
#E5E5E5	-1.75	10	-1.875	-1.625	7.5	12.5
#CECECE	-3.5	5	-3.625	-3.375	2.5	7.5
#FFFFFF	-2.75	20	-2.875	-2.625	17.5	22.5
#BFBFBF	3	5	2.875	3.125	2.5	7.5
#A2A2A2	2.5	5	2.375	2.625	2.5	7.5
#B5B5B5	0.25	5	0.125	0.375	2.5	7.5
#CBCBCB	5.25	5	5.125	5.375	2.5	7.5
#BCBCBC	-1.5	10	-1.625	-1.375	7.5	12.5
#DEDEDE	-1.75	20	-1.875	-1.625	17.5	22.5
#DEDEDE	-1.5	15	-1.625	-1.375	12.5	17.5
#D9D9D9	3.75	5	3.625	3.875	2.5	7.5
#A1A1A1	1	10	0.875	1.125	7.5	12.5
#D9D9D9	-1.75	15	-1.875	-1.625	12.5	17.5
#B4B4B4	-1.25	10	-1.375	-1.125	7.5	12.5
#BFBFBF	1.5	10	1.375	1.625	7.5	12.5
#C6C6C6	1	15	0.875	1.125	12.5	17.5
#A7A7A7	0.75	10	0.625	0.875	7.5	12.5
#B8B8B8	3.5	5	3.375	3.625	2.5	7.5
#AFAFAF	1.25	10	1.125	1.375	7.5	12.5
#EEEEEE	-2	35	-2.125	-1.875	32.5	37.5
#FFFFFF	-2	25	-2.125	-1.875	22.5	27.5
#CBCBCB	-1.25	15	-1.375	-1.125	12.5	17.5
#EEEEEE	1.5	20	1.375	1.625	17.5	22.5
#C9C9C9	-0.75	15	-0.875	-0.625	12.5	17.5
#D1D1D1	-0.5	10	-0.625	-0.375	7.5	12.5
#DEDEDE	-1.25	25	-1.375	-1.125	22.5	27.5
#FFFFFF	-4.75	0	-4.875	-4.625	-2.5	2.5
#FFFFFF	-4	5	-4.125	-3.875	2.5	7.5
#FFFFFF	-5.5	5	-5.625	-5.375	2.5	7.5
#DEDEDE	-5.25	5	-5.375	-5.125	2.5	7.5
#E5E5E5	-3	5	-3.125	-2.875	2.5	7.5
#BEBEBE	1.25	15	1.125	1.375	12.5	17.5
#FFFFFF	-2	20	-2.125	-1.875	17.5	22.5
#EEEEEE	-2	10	-2.125	-1.875	7.5	12.5
#E5E5E5	-2	15	-2.125	-1.875	12.5	17.5
#EEEEEE	0.5	10	0.375	0.625	7.5	12.5
#D9D9D9	2.25	10	2.125	2.375	7.5	12.5
#D4D4D4	1.75	10	1.625	1.875	7.5	12.5
#E5E5E5	2	10	1.875	2.125	7.5	12.5
#DEDEDE	1.75	15	1.625	1.875	12.5	17.5
#FFFFFF	-2.25	15	-2.375	-2.125	12.5	17.5
#D4D4D4	-1	20	-1.125	-0.875	17.5	22.5
#E5E5E5	-3.75	5	-3.875	-3.625	2.5	7.5
#DEDEDE	-1.25	20	-1.375	-1.125	17.5	22.5
#FFFFFF	0.75	15	0.625	0.875	12.5	17.5
#D9D9D9	-1.5	20	-1.625	-1.375	17.5	22.5
#DEDEDE	1.25	20	1.125	1.375	17.5	22.5
#FFFFFF	1	20	0.875	1.125	17.5	22.5
#DEDEDE	1.5	15	1.375	1.625	12.5	17.5
#EEEEEE	-1.75	30	-1.875	-1.625	27.5	32.5
#FFFFFF	-1.5	45	-1.625	-1.375	42.5	47.5
#FFFFFF	-1	25	-1.125	-0.875	22.5	27.5
#EEEEEE	-1.25	30	-1.375	-1.125	27.5	32.5
#FFFFFF	-1.5	30	-1.625	-1.375	27.5	32.5
#FFFFFF	2.75	10	2.625	2.875	7.5	12.5
#FFFFFF	-2	45	-2.125	-1.875	42.5	47.5
#FFFFFF	3	10	2.875	3.125	7.5	12.5
