x	y	clickSelects	xmin	xmax	ymin	ymax
18280	424	18300,400	18255	18305	399	449
18330	474	18350,450	18305	18355	449	499
18480	624	18500,600	18455	18505	599	649
18430	574	18450,550	18405	18455	549	599
17930	24	17950,0	17905	17955	-1	49
17980	74	18000,50	17955	18005	49	99
18030	124	18050,100	18005	18055	99	149
18080	174	18100,150	18055	18105	149	199
18130	224	18150,200	18105	18155	199	249
18180	274	18200,250	18155	18205	249	299
18230	324	18250,300	18205	18255	299	349
18280	374	18300,350	18255	18305	349	399
18380	474	18400,450	18355	18405	449	499
18430	524	18450,500	18405	18455	499	549
18480	574	18500,550	18455	18505	549	599
18330	424	18350,400	18305	18355	399	449
18530	624	18550,600	18505	18555	599	649
17980	24	18000,0	17955	18005	-1	49
18080	124	18100,100	18055	18105	99	149
18180	224	18200,200	18155	18205	199	249
18280	324	18300,300	18255	18305	299	349
18380	424	18400,400	18355	18405	399	449
18030	74	18050,50	18005	18055	49	99
18130	174	18150,150	18105	18155	149	199
18230	274	18250,250	18205	18255	249	299
18330	374	18350,350	18305	18355	349	399
18430	474	18450,450	18405	18455	449	499
18480	524	18500,500	18455	18505	499	549
18530	574	18550,550	18505	18555	549	599
18030	24	18050,0	18005	18055	-1	49
18080	74	18100,50	18055	18105	49	99
18130	124	18150,100	18105	18155	99	149
18180	174	18200,150	18155	18205	149	199
18230	224	18250,200	18205	18255	199	249
18280	274	18300,250	18255	18305	249	299
18330	324	18350,300	18305	18355	299	349
18430	424	18450,400	18405	18455	399	449
18480	474	18500,450	18455	18505	449	499
18530	524	18550,500	18505	18555	499	549
18380	374	18400,350	18355	18405	349	399
18580	574	18600,550	18555	18605	549	599
18080	24	18100,0	18055	18105	-1	49
18180	124	18200,100	18155	18205	99	149
18280	224	18300,200	18255	18305	199	249
18380	324	18400,300	18355	18405	299	349
18480	424	18500,400	18455	18505	399	449
18580	524	18600,500	18555	18605	499	549
18130	74	18150,50	18105	18155	49	99
18230	174	18250,150	18205	18255	149	199
18330	274	18350,250	18305	18355	249	299
18430	374	18450,350	18405	18455	349	399
18530	474	18550,450	18505	18555	449	499
18130	24	18150,0	18105	18155	-1	49
18180	74	18200,50	18155	18205	49	99
18230	124	18250,100	18205	18255	99	149
18280	174	18300,150	18255	18305	149	199
18330	224	18350,200	18305	18355	199	249
18380	274	18400,250	18355	18405	249	299
18430	324	18450,300	18405	18455	299	349
18480	374	18500,350	18455	18505	349	399
18530	424	18550,400	18505	18555	399	449
18580	474	18600,450	18555	18605	449	499
18630	524	18650,500	18605	18655	499	549
18180	24	18200,0	18155	18205	-1	49
18280	124	18300,100	18255	18305	99	149
18380	224	18400,200	18355	18405	199	249
18480	324	18500,300	18455	18505	299	349
18230	74	18250,50	18205	18255	49	99
18330	174	18350,150	18305	18355	149	199
18430	274	18450,250	18405	18455	249	299
18530	374	18550,350	18505	18555	349	399
18580	424	18600,400	18555	18605	399	449
18630	474	18650,450	18605	18655	449	499
18230	24	18250,0	18205	18255	-1	49
18280	74	18300,50	18255	18305	49	99
18330	124	18350,100	18305	18355	99	149
18380	174	18400,150	18355	18405	149	199
18430	224	18450,200	18405	18455	199	249
18480	274	18500,250	18455	18505	249	299
18530	324	18550,300	18505	18555	299	349
18580	374	18600,350	18555	18605	349	399
18630	424	18650,400	18605	18655	399	449
18680	474	18700,450	18655	18705	449	499
18280	24	18300,0	18255	18305	-1	49
18380	124	18400,100	18355	18405	99	149
18480	224	18500,200	18455	18505	199	249
18580	324	18600,300	18555	18605	299	349
18680	424	18700,400	18655	18705	399	449
18330	74	18350,50	18305	18355	49	99
18430	174	18450,150	18405	18455	149	199
18530	274	18550,250	18505	18555	249	299
18630	374	18650,350	18605	18655	349	399
18330	24	18350,0	18305	18355	-1	49
18380	74	18400,50	18355	18405	49	99
18430	124	18450,100	18405	18455	99	149
18480	174	18500,150	18455	18505	149	199
18530	224	18550,200	18505	18555	199	249
18580	274	18600,250	18555	18605	249	299
18630	324	18650,300	18605	18655	299	349
18680	374	18700,350	18655	18705	349	399
18730	424	18750,400	18705	18755	399	449
18380	24	18400,0	18355	18405	-1	49
18480	124	18500,100	18455	18505	99	149
18580	224	18600,200	18555	18605	199	249
18680	324	18700,300	18655	18705	299	349
18430	74	18450,50	18405	18455	49	99
18530	174	18550,150	18505	18555	149	199
18630	274	18650,250	18605	18655	249	299
18730	374	18750,350	18705	18755	349	399
18430	24	18450,0	18405	18455	-1	49
18480	74	18500,50	18455	18505	49	99
18530	124	18550,100	18505	18555	99	149
18580	174	18600,150	18555	18605	149	199
18630	224	18650,200	18605	18655	199	249
18680	274	18700,250	18655	18705	249	299
18730	324	18750,300	18705	18755	299	349
18780	374	18800,350	18755	18805	349	399
18480	24	18500,0	18455	18505	-1	49
18580	124	18600,100	18555	18605	99	149
18680	224	18700,200	18655	18705	199	249
18780	324	18800,300	18755	18805	299	349
18530	74	18550,50	18505	18555	49	99
18630	174	18650,150	18605	18655	149	199
18730	274	18750,250	18705	18755	249	299
18530	24	18550,0	18505	18555	-1	49
18580	74	18600,50	18555	18605	49	99
18630	124	18650,100	18605	18655	99	149
18680	174	18700,150	18655	18705	149	199
18730	224	18750,200	18705	18755	199	249
18780	274	18800,250	18755	18805	249	299
18830	324	18850,300	18805	18855	299	349
18580	24	18600,0	18555	18605	-1	49
18680	124	18700,100	18655	18705	99	149
18780	224	18800,200	18755	18805	199	249
18630	74	18650,50	18605	18655	49	99
18730	174	18750,150	18705	18755	149	199
18830	274	18850,250	18805	18855	249	299
18630	24	18650,0	18605	18655	-1	49
18680	74	18700,50	18655	18705	49	99
18730	124	18750,100	18705	18755	99	149
18780	174	18800,150	18755	18805	149	199
18830	224	18850,200	18805	18855	199	249
18880	274	18900,250	18855	18905	249	299
18680	24	18700,0	18655	18705	-1	49
18780	124	18800,100	18755	18805	99	149
18880	224	18900,200	18855	18905	199	249
18730	74	18750,50	18705	18755	49	99
18830	174	18850,150	18805	18855	149	199
18730	24	18750,0	18705	18755	-1	49
18780	74	18800,50	18755	18805	49	99
18830	124	18850,100	18805	18855	99	149
18880	174	18900,150	18855	18905	149	199
18930	224	18950,200	18905	18955	199	249
18780	24	18800,0	18755	18805	-1	49
18880	124	18900,100	18855	18905	99	149
18830	74	18850,50	18805	18855	49	99
18930	174	18950,150	18905	18955	149	199
18830	24	18850,0	18805	18855	-1	49
18880	74	18900,50	18855	18905	49	99
18930	124	18950,100	18905	18955	99	149
18980	174	19000,150	18955	19005	149	199
18880	24	18900,0	18855	18905	-1	49
18980	124	19000,100	18955	19005	99	149
18930	74	18950,50	18905	18955	49	99
18930	24	18950,0	18905	18955	-1	49
18980	74	19000,50	18955	19005	49	99
19030	124	19050,100	19005	19055	99	149
18980	24	19000,0	18955	19005	-1	49
19030	74	19050,50	19005	19055	49	99
19030	24	19050,0	19005	19055	-1	49
19080	74	19100,50	19055	19105	49	99
19080	24	19100,0	19055	19105	-1	49
19130	24	19150,0	19105	19155	-1	49
